WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
3,Adelaide,Adelaide International,1/10/2024,WTA500,Outdoor,Hard,2nd Round,3,Rybakina E.,Bucsa C.,3,61,6811,1035,6,3,7,5,,,2,0,Completed,1.07,9,1.07,11.73,1.07,11.73,1.06,9.37
3,Adelaide,Adelaide International,1/10/2024,WTA500,Outdoor,Hard,2nd Round,3,Alexandrova E.,Kudermetova V.,21,16,2075,2680,6,4,6,4,,,2,0,Completed,2.5,1.53,2.53,1.58,2.6,1.62,2.47,1.53
3,Adelaide,Adelaide International,1/11/2024,WTA500,Outdoor,Hard,Quarterfinals,3,Ostapenko J.,Kostyuk M.,12,41,2883,1223,7,5,6,3,,,2,0,Completed,1.53,2.5,1.57,2.57,1.57,2.68,1.52,2.52
3,Adelaide,Adelaide International,1/11/2024,WTA500,Outdoor,Hard,Quarterfinals,3,Kasatkina D.,Siegemund L.,15,89,2758,814,,,,,,,,,Walkover,1.36,3.2,1.4,3.23,1.45,3.5,1.37,3.1
3,Adelaide,Adelaide International,1/11/2024,WTA500,Outdoor,Hard,Quarterfinals,3,Pegula J.,Pavlyuchenkova A.,5,59,5905,1046,6,7,7,5,6,4,2,1,Completed,1.3,3.5,1.4,3.24,1.4,3.54,1.33,3.29
3,Adelaide,Adelaide International,1/11/2024,WTA500,Outdoor,Hard,Quarterfinals,3,Alexandrova E.,Rybakina E.,21,3,2075,6811,6,3,6,3,,,2,0,Completed,4.5,1.2,4.49,1.25,4.6,1.25,4.31,1.21
3,Adelaide,Adelaide International,1/12/2024,WTA500,Outdoor,Hard,Semifinals,3,Ostapenko J.,Alexandrova E.,12,21,2883,2075,6,2,7,6,,,2,0,Completed,1.8,2,1.93,1.98,1.93,2.08,1.84,1.97
3,Adelaide,Adelaide International,1/12/2024,WTA500,Outdoor,Hard,Semifinals,3,Kasatkina D.,Pegula J.,15,5,2758,5905,,,,,,,,,Walkover,3.4,1.33,3.44,1.36,3.44,1.37,3.25,1.34
3,Adelaide,Adelaide International,1/13/2024,WTA500,Outdoor,Hard,The Final,3,Ostapenko J.,Kasatkina D.,12,15,2883,2758,6,3,6,2,,,2,0,Completed,1.57,2.38,1.59,2.54,1.62,2.6,1.57,2.4
4,Hobart,Hobart International,1/8/2024,WTA250,Outdoor,Hard,1st Round,3,Gracheva V.,Stearns P.,39,48,1290,1168,7,6,3,6,7,5,2,1,Completed,2.1,1.73,2.08,1.81,2.14,1.81,2.07,1.74
4,Hobart,Hobart International,1/8/2024,WTA250,Outdoor,Hard,1st Round,3,Rus A.,Fruhvirtova L.,50,85,1149,829,6,3,5,7,6,3,2,1,Completed,2.38,1.57,2.41,1.62,2.43,1.62,2.32,1.6
4,Hobart,Hobart International,1/8/2024,WTA250,Outdoor,Hard,1st Round,3,Schmiedlova A.,Osorio M.,67,79,949,876,1,6,7,6,7,5,2,1,Completed,2.3,1.62,2.36,1.64,2.36,1.73,2.26,1.62
4,Hobart,Hobart International,1/8/2024,WTA250,Outdoor,Hard,1st Round,3,Mertens E.,Collins D.,29,54,1551,1121,6,2,6,3,,,2,0,Completed,2.1,1.73,2.15,1.76,2.2,1.78,2.11,1.72
4,Hobart,Hobart International,1/8/2024,WTA250,Outdoor,Hard,1st Round,3,Saville D.,Blinkova A.,195,46,398,1170,3,6,6,4,6,4,2,1,Completed,1.8,2,1.85,2.03,1.91,2.05,1.81,1.98
4,Hobart,Hobart International,1/8/2024,WTA250,Outdoor,Hard,1st Round,3,Zhu L.,Bronzetti L.,33,56,1420,1099,7,5,6,1,,,2,0,Completed,1.67,2.2,1.73,2.2,1.73,2.25,1.68,2.18
4,Hobart,Hobart International,1/9/2024,WTA250,Outdoor,Hard,1st Round,3,Dolehide C.,Sherif M.,44,58,1193,1053,6,1,6,4,,,2,0,Completed,1.53,2.5,1.59,2.47,1.59,2.66,1.55,2.44
4,Hobart,Hobart International,1/9/2024,WTA250,Outdoor,Hard,1st Round,3,Tomova V.,Trevisan M.,77,60,906,1045,6,3,6,3,,,2,0,Completed,2.2,1.67,2.09,1.8,2.36,1.82,2.1,1.73
4,Hobart,Hobart International,1/9/2024,WTA250,Outdoor,Hard,1st Round,3,Kenin S.,Minnen G.,38,65,1305,999,6,3,6,3,,,2,0,Completed,1.44,2.75,1.45,2.89,1.46,3.01,1.43,2.78
4,Hobart,Hobart International,1/9/2024,WTA250,Outdoor,Hard,1st Round,3,Putintseva Y.,Cocciaretto E.,64,45,1002,1179,0,6,7,5,7,6,2,1,Completed,1.57,2.38,1.58,2.48,1.59,2.64,1.55,2.44
4,Hobart,Hobart International,1/9/2024,WTA250,Outdoor,Hard,1st Round,3,Maria T.,Podoroska N.,42,63,1215,1009,6,1,4,3,,,1,0,Retired,1.8,2,1.94,1.93,1.94,2.05,1.86,1.93
4,Hobart,Hobart International,1/9/2024,WTA250,Outdoor,Hard,1st Round,3,Yuan Y.,Stephens S.,73,43,925,1202,6,4,3,6,7,6,2,1,Completed,2.63,1.5,2.49,1.58,2.63,1.58,2.47,1.53
4,Hobart,Hobart International,1/9/2024,WTA250,Outdoor,Hard,1st Round,3,Bouzkova M.,Golubic V.,35,90,1382,812,6,2,6,4,,,2,0,Completed,1.33,3.4,1.37,3.27,1.38,3.55,1.33,3.26
4,Hobart,Hobart International,1/9/2024,WTA250,Outdoor,Hard,1st Round,3,Frech M.,Sorribes Tormo S.,72,53,937,1126,0,6,6,1,6,4,2,1,Completed,2.2,1.67,1.96,1.9,2.22,1.9,2.16,1.69
4,Hobart,Hobart International,1/9/2024,WTA250,Outdoor,Hard,1st Round,3,Wang Xin.,Gadecki O.,34,121,1395,655,6,3,3,6,6,3,2,1,Completed,1.44,2.75,1.58,2.49,1.58,2.89,1.51,2.55
4,Hobart,Hobart International,1/9/2024,WTA250,Outdoor,Hard,1st Round,3,Navarro E.,Burel C.,31,52,1530,1140,4,6,6,3,6,3,2,1,Completed,1.67,2.2,1.75,2.16,1.75,2.3,1.69,2.16
4,Hobart,Hobart International,1/10/2024,WTA250,Outdoor,Hard,2nd Round,3,Rus A.,Gracheva V.,50,39,1149,1290,6,2,6,3,,,2,0,Completed,2.1,1.73,2.22,1.72,2.22,1.8,2.12,1.71
4,Hobart,Hobart International,1/10/2024,WTA250,Outdoor,Hard,2nd Round,3,Tomova V.,Maria T.,77,42,906,1215,6,0,6,1,,,2,0,Completed,2,1.8,2.02,1.88,2.13,1.88,1.97,1.82
4,Hobart,Hobart International,1/10/2024,WTA250,Outdoor,Hard,2nd Round,3,Mertens E.,Schmiedlova A.,29,67,1551,949,6,2,6,3,,,2,0,Completed,1.17,5,1.22,4.85,1.22,5.05,1.19,4.6
4,Hobart,Hobart International,1/10/2024,WTA250,Outdoor,Hard,2nd Round,3,Zhu L.,Dolehide C.,33,44,1420,1193,5,7,6,3,6,4,2,1,Completed,1.53,2.5,1.58,2.52,1.58,2.52,1.55,2.42
4,Hobart,Hobart International,1/10/2024,WTA250,Outdoor,Hard,2nd Round,3,Yuan Y.,Wang Xin.,73,34,925,1395,7,5,6,3,,,2,0,Completed,2.38,1.57,2.37,1.65,2.4,1.65,2.31,1.6
4,Hobart,Hobart International,1/10/2024,WTA250,Outdoor,Hard,2nd Round,3,Navarro E.,Frech M.,31,72,1530,937,6,3,6,3,,,2,0,Completed,1.44,2.75,1.49,2.8,1.53,2.8,1.47,2.65
4,Hobart,Hobart International,1/10/2024,WTA250,Outdoor,Hard,2nd Round,3,Saville D.,Kenin S.,195,38,398,1305,7,6,6,1,,,2,0,Completed,2.5,1.53,2.6,1.55,2.6,1.57,2.47,1.53
4,Hobart,Hobart International,1/10/2024,WTA250,Outdoor,Hard,2nd Round,3,Putintseva Y.,Bouzkova M.,64,35,1002,1382,6,4,1,6,6,3,2,1,Completed,3,1.4,3.01,1.43,3.37,1.44,2.91,1.4
4,Hobart,Hobart International,1/11/2024,WTA250,Outdoor,Hard,Quarterfinals,3,Mertens E.,Rus A.,29,50,1551,1149,7,5,6,0,,,2,0,Completed,1.2,4.5,1.23,4.78,1.23,4.78,1.21,4.35
4,Hobart,Hobart International,1/11/2024,WTA250,Outdoor,Hard,Quarterfinals,3,Navarro E.,Tomova V.,31,77,1530,906,4,6,6,3,6,2,2,1,Completed,1.29,3.75,1.28,4.09,1.3,4.09,1.26,3.78
4,Hobart,Hobart International,1/11/2024,WTA250,Outdoor,Hard,Quarterfinals,3,Saville D.,Zhu L.,195,33,398,1420,3,6,6,1,6,4,2,1,Completed,1.8,2,1.85,2.07,1.9,2.12,1.79,2.02
4,Hobart,Hobart International,1/11/2024,WTA250,Outdoor,Hard,Quarterfinals,3,Yuan Y.,Putintseva Y.,73,64,925,1002,7,5,7,6,,,2,0,Completed,2.3,1.62,2.36,1.67,2.37,1.67,2.27,1.63
4,Hobart,Hobart International,1/12/2024,WTA250,Outdoor,Hard,Semifinals,3,Mertens E.,Saville D.,29,195,1551,398,6,4,4,6,7,5,2,1,Completed,1.33,3.4,1.33,3.66,1.36,3.66,1.33,3.33
4,Hobart,Hobart International,1/12/2024,WTA250,Outdoor,Hard,Semifinals,3,Navarro E.,Yuan Y.,31,73,1530,925,6,4,6,3,,,2,0,Completed,1.33,3.4,1.37,3.4,1.4,3.4,1.37,3.1
4,Hobart,Hobart International,1/13/2024,WTA250,Outdoor,Hard,The Final,3,Navarro E.,Mertens E.,31,29,1530,1551,6,1,4,6,7,5,2,1,Completed,2.1,1.73,2.15,1.79,2.16,1.79,2.09,1.74
5,Melbourne,Australian Open,1/14/2024,Grand Slam,Outdoor,Hard,1st Round,3,Rakhimova K.,Bektas E.,90,89,793,804,6,4,6,4,,,2,0,Completed,1.91,1.91,1.85,2.05,1.94,2.06,1.86,1.95
5,Melbourne,Australian Open,1/14/2024,Grand Slam,Outdoor,Hard,1st Round,3,Tsurenko L.,Bronzetti L.,33,55,1452,1099,3,6,7,5,6,3,2,1,Completed,1.5,2.63,1.44,2.97,1.55,2.97,1.5,2.61
5,Melbourne,Australian Open,1/14/2024,Grand Slam,Outdoor,Hard,1st Round,3,Fernandez L.A.,Bejlek S.,35,133,1355,574,7,6,6,2,,,2,0,Completed,1.25,4,1.28,4,1.31,4.01,1.27,3.82
5,Melbourne,Australian Open,1/14/2024,Grand Slam,Outdoor,Hard,1st Round,3,Krejcikova B.,Hontama M.,11,121,2891,645,2,6,6,4,6,3,2,1,Completed,1.17,5,1.17,5.87,1.2,5.87,1.17,5.23
5,Melbourne,Australian Open,1/14/2024,Grand Slam,Outdoor,Hard,1st Round,3,Avanesyan E.,Bai Z.,74,87,939,825,4,6,7,5,6,2,2,1,Completed,2.38,1.57,2.67,1.53,2.67,1.62,2.47,1.55
5,Melbourne,Australian Open,1/14/2024,Grand Slam,Outdoor,Hard,1st Round,3,Korpatsch T.,Burrage J.,80,102,847,733,2,6,6,3,6,0,2,1,Completed,1.67,2.2,1.79,2.12,1.8,2.25,1.75,2.1
5,Melbourne,Australian Open,1/14/2024,Grand Slam,Outdoor,Hard,1st Round,3,Parks A.,Snigur D.,82,134,838,566,2,6,6,2,6,4,2,1,Completed,2,1.8,2.19,1.75,2.19,1.88,2.06,1.78
5,Melbourne,Australian Open,1/14/2024,Grand Slam,Outdoor,Hard,1st Round,3,Timofeeva M.,Cornet A.,170,110,451,690,6,2,6,4,,,2,0,Completed,1.8,2,1.72,2.23,1.85,2.23,1.74,2.11
5,Melbourne,Australian Open,1/14/2024,Grand Slam,Outdoor,Hard,1st Round,3,Fruhvirtova B.,Bogdan A.,107,63,704,1016,2,6,6,4,6,3,2,1,Completed,1.67,2.2,1.65,2.38,1.72,2.38,1.65,2.26
5,Melbourne,Australian Open,1/14/2024,Grand Slam,Outdoor,Hard,1st Round,3,Sakkari M.,Hibino N.,8,88,3770,808,6,4,6,1,,,2,0,Completed,1.06,10,1.07,11.07,1.08,11.07,1.07,9.12
5,Melbourne,Australian Open,1/14/2024,Grand Slam,Outdoor,Hard,1st Round,3,Parry D.,Wang Xin.,72,36,943,1353,6,3,2,6,6,3,2,1,Completed,3.2,1.36,3.11,1.41,3.2,1.42,3.06,1.38
5,Melbourne,Australian Open,1/14/2024,Grand Slam,Outdoor,Hard,1st Round,3,Anisimova A.,Samsonova L.,442,14,130,2760,6,3,6,4,,,2,0,Completed,3,1.4,3,1.44,3.01,1.44,2.93,1.41
5,Melbourne,Australian Open,1/14/2024,Grand Slam,Outdoor,Hard,1st Round,3,Korneeva A.,Sorribes Tormo S.,179,52,427,1127,4,6,6,3,6,2,2,1,Completed,2.2,1.67,2.36,1.65,2.4,1.71,2.26,1.65
5,Melbourne,Australian Open,1/14/2024,Grand Slam,Outdoor,Hard,1st Round,3,Dolehide C.,Jeanjean L.,43,143,1208,523,6,2,6,4,,,2,0,Completed,1.36,3.2,1.47,2.87,1.47,3.2,1.42,2.9
5,Melbourne,Australian Open,1/14/2024,Grand Slam,Outdoor,Hard,1st Round,3,Wozniacki C.,Linette M.,252,24,302,1896,6,2,2,0,,,1,0,Retired,1.53,2.5,1.52,2.69,1.6,2.69,1.53,2.52
5,Melbourne,Australian Open,1/14/2024,Grand Slam,Outdoor,Hard,1st Round,3,Sabalenka A.,Seidel E.,2,173,8905,439,6,0,6,1,,,2,0,Completed,1.03,17,1.05,13.06,1.05,17,1.03,13.59
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Noskova L.,Bouzkova M.,50,34,1143,1382,6,1,7,5,,,2,0,Completed,2.3,1.62,2.39,1.64,2.5,1.67,2.29,1.63
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Hunter S.,Errani S.,180,101,426,738,6,4,6,3,,,2,0,Completed,1.29,3.75,1.31,3.77,1.35,3.87,1.3,3.58
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Podoroska N.,Zidansek T.,65,98,1009,745,6,1,6,0,,,2,0,Completed,1.8,2,1.85,2.05,1.96,2.05,1.84,1.97
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Gracheva V.,Wickmayer Y.,39,79,1290,880,6,3,6,4,,,2,0,Completed,1.57,2.38,1.69,2.28,1.69,2.45,1.63,2.28
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Svitolina E.,Preston T.,23,201,1972,383,6,2,6,2,,,2,0,Completed,1.07,9,1.08,9.7,1.11,9.73,1.07,8.41
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Tomova V.,Day K.,70,86,957,825,6,4,6,2,,,2,0,Completed,1.44,2.75,1.53,2.67,1.58,2.78,1.49,2.66
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Yastremska D.,Vondrousova M.,93,7,777,3966,6,1,6,2,,,2,0,Completed,5,1.17,5.16,1.2,5.25,1.24,4.92,1.18
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Gauff C.,Schmiedlova A.,4,68,6660,996,6,3,6,0,,,2,0,Completed,1.02,21,1.02,25.47,1.03,26.39,1.02,17.12
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Juvan K.,Potapova A.,109,29,696,1694,6,1,6,4,,,2,0,Completed,3.2,1.36,3.42,1.36,3.42,1.39,3.26,1.34
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Siegemund L.,Alexandrova E.,78,20,892,2215,6,2,3,6,7,6,2,1,Completed,3.2,1.36,3.01,1.43,3.2,1.45,3.01,1.39
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Maria T.,Osorio M.,42,10,1215,3328,7,5,6,7,6,4,2,1,Completed,2.38,1.57,2.76,1.5,2.76,1.57,2.61,1.5
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Kessler M.,Ferro F.,206,153,371,496,3,6,6,3,6,2,2,1,Completed,2.5,1.53,2.56,1.56,2.68,1.62,2.49,1.54
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Masarova R.,Sasnovich A.,91,81,786,843,6,3,6,4,,,2,0,Completed,2.3,1.62,2.42,1.63,2.42,1.66,2.34,1.6
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Kostyuk M.,Liu C.,37,99,1330,742,6,3,4,6,6,1,2,1,Completed,1.44,2.75,1.41,3.11,1.46,3.11,1.41,2.9
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Vekic D.,46,25,1178,1865,6,4,6,4,,,2,0,Completed,1.44,2.75,1.39,3.23,1.46,3.23,1.4,2.97
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Paolini J.,Shnaider D.,31,92,1530,785,6,3,6,4,,,2,0,Completed,1.5,2.63,1.56,2.58,1.56,2.73,1.51,2.57
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Mertens E.,Sherif M.,28,58,1713,1053,6,2,2,0,,,1,0,Retired,1.14,5.5,1.15,6.32,1.17,6.32,1.14,5.69
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Frech M.,Saville D.,69,152,965,496,6,7,6,3,7,5,2,1,Completed,2.2,1.67,2.19,1.75,2.25,1.75,2.16,1.7
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Siniakova K.,Cristian J.,49,83,1155,831,6,2,7,5,,,2,0,Completed,1.33,3.4,1.34,3.5,1.35,3.5,1.33,3.35
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Zakharova A.,Putintseva Y.,190,64,404,1014,2,6,6,0,6,3,2,1,Completed,4,1.25,3.81,1.3,4.01,1.32,3.79,1.27
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Golubic V.,Kudermetova V.,85,17,829,2555,7,6,1,6,6,1,2,1,Completed,3.4,1.33,3.78,1.31,3.78,1.33,3.49,1.31
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Jabeur O.,Starodubtseva Y.,6,150,4076,504,6,3,6,1,,,2,0,Completed,1.17,5,1.22,4.79,1.22,6.05,1.17,5.1
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Badosa P.,Townsend T.,100,73,738,942,6,1,6,3,,,2,0,Completed,1.62,2.3,1.75,2.18,1.75,2.55,1.63,2.29
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Haddad Maia B.,Fruhvirtova L.,12,84,2830,829,6,2,3,6,6,2,2,1,Completed,1.22,4.33,1.3,3.85,1.3,4.34,1.26,3.94
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Rus A.,Kalinina A.,45,30,1188,1600,6,1,6,0,,,2,0,Completed,2.38,1.57,2.33,1.67,2.46,1.67,2.36,1.59
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Andreeva M.,Pera B.,47,71,1168,956,7,5,6,2,,,2,0,Completed,1.17,5,1.18,5.28,1.21,5.45,1.17,5.04
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Kalinskaya A.,Volynets K.,75,103,923,732,6,3,3,6,6,2,2,1,Completed,1.36,3.2,1.36,3.42,1.41,3.5,1.35,3.22
5,Melbourne,Australian Open,1/15/2024,Grand Slam,Outdoor,Hard,1st Round,3,Garcia C.,Osaka N.,19,831,2330,32,6,4,7,6,,,2,0,Completed,2.2,1.67,2.21,1.74,2.22,1.77,2.16,1.7
5,Melbourne,Australian Open,1/16/2024,Grand Slam,Outdoor,Hard,1st Round,3,Kasatkina D.,Stearns P.,13,48,2778,1168,6,2,3,6,6,2,2,1,Completed,1.3,3.5,1.27,4.15,1.39,4.15,1.28,3.72
5,Melbourne,Australian Open,1/16/2024,Grand Slam,Outdoor,Hard,1st Round,3,Trevisan M.,Zarazua R.,59,97,1045,749,4,6,6,4,6,2,2,1,Completed,1.62,2.3,1.74,2.2,1.74,2.42,1.66,2.23
5,Melbourne,Australian Open,1/16/2024,Grand Slam,Outdoor,Hard,1st Round,3,Cocciaretto E.,Sun L.,66,193,1000,401,6,1,7,5,,,2,0,Completed,1.8,2,1.83,2.08,1.83,2.2,1.77,2.06
5,Melbourne,Australian Open,1/16/2024,Grand Slam,Outdoor,Hard,1st Round,3,Stephens S.,Gadecki O.,44,120,1202,655,6,3,6,1,,,2,0,Completed,1.44,2.75,1.56,2.56,1.57,2.81,1.5,2.62
5,Melbourne,Australian Open,1/16/2024,Grand Slam,Outdoor,Hard,1st Round,3,Swiatek I.,Kenin S.,1,41,9880,1225,7,6,6,2,,,2,0,Completed,1.04,13,1.03,19.73,1.05,19.73,1.03,12.99
5,Melbourne,Australian Open,1/16/2024,Grand Slam,Outdoor,Hard,1st Round,3,Collins D.,Kerber A.,62,655,1022,60,6,2,3,6,6,1,2,1,Completed,1.4,3,1.36,3.41,1.42,3.45,1.37,3.15
5,Melbourne,Australian Open,1/16/2024,Grand Slam,Outdoor,Hard,1st Round,3,Navarro E.,Wang Xiy.,26,60,1730,1034,6,1,6,7,7,5,2,1,Completed,1.5,2.63,1.52,2.7,1.53,2.75,1.5,2.6
5,Melbourne,Australian Open,1/16/2024,Grand Slam,Outdoor,Hard,1st Round,3,Azarenka V.,Giorgi C.,22,53,2011,1120,6,1,4,6,6,3,2,1,Completed,1.3,3.5,1.3,3.88,1.33,3.88,1.3,3.59
5,Melbourne,Australian Open,1/16/2024,Grand Slam,Outdoor,Hard,1st Round,3,Tauson C.,Minnen G.,96,67,749,999,7,5,7,5,,,2,0,Completed,1.4,3,1.35,3.49,1.42,3.49,1.36,3.19
5,Melbourne,Australian Open,1/16/2024,Grand Slam,Outdoor,Hard,1st Round,3,Dodin O.,Zhu L.,95,32,765,1464,6,4,6,3,,,2,0,Completed,3.5,1.3,3.85,1.3,3.85,1.31,3.61,1.29
5,Melbourne,Australian Open,1/16/2024,Grand Slam,Outdoor,Hard,1st Round,3,Burel C.,Krunic A.,51,687,1140,53,6,4,6,1,,,2,0,Completed,1.08,8,1.11,7.96,1.11,10.26,1.09,7.76
5,Melbourne,Australian Open,1/16/2024,Grand Slam,Outdoor,Hard,1st Round,3,Wang Y.,Cirstea S.,94,27,771,1722,0,6,7,5,6,2,2,1,Completed,3.4,1.33,3.61,1.33,3.61,1.36,3.36,1.33
5,Melbourne,Australian Open,1/16/2024,Grand Slam,Outdoor,Hard,1st Round,3,Blinkova A.,Bucsa C.,57,56,1072,1088,6,2,6,4,,,2,0,Completed,2.2,1.67,2.22,1.73,2.31,1.73,2.18,1.69
5,Melbourne,Australian Open,1/16/2024,Grand Slam,Outdoor,Hard,1st Round,3,Boulter K.,Yuan Y.,54,61,1109,1028,7,5,7,6,,,2,0,Completed,1.67,2.2,1.67,2.32,1.72,2.33,1.64,2.26
